timestamp,sensorID,raw_VWC,temp,EC
1605075995,0,1816.06,23.3,1
1605076005,1,1807.77,22.8,1
1605076006,0,1815.43,23.3,0
1605076016,1,1806.94,22.8,1
1605076017,0,1816.72,23.3,1
1605076027,1,1806.86,22.8,1
1605076028,0,1816.60,23.3,1
1605076038,1,1807.74,22.8,1
1605076039,0,1815.29,23.3,1
1605076049,1,1807.63,22.8,1
1605076050,0,1815.54,23.2,1
1605076060,1,1807.93,22.8,1
1605076061,0,1816.35,23.2,1
1605076071,1,1806.98,22.7,1
1605076072,0,1814.86,23.2,1
1605076082,1,1807.07,22.7,1
1605076083,0,1816.55,23.2,1
1605076093,1,1806.60,22.7,1
1605076094,0,1815.06,23.2,1
1605076104,1,1807.77,22.7,1
1605076105,0,1814.92,23.2,1
1605076114,1,1807.77,22.7,1
1605076115,0,1816.14,23.2,0
1605076125,1,1807.77,22.7,1
1605076126,0,1814.91,23.2,1
1605076136,1,1808.04,22.7,0
1605076137,0,1815.57,23.2,0
1605076147,1,1806.92,22.7,1
1605076148,0,1814.98,23.2,1
1605076158,1,1806.73,22.7,1
1605076159,0,1815.30,23.2,0
1605076169,1,1806.67,22.7,1
1605076170,0,1814.87,23.2,1
1605076180,1,1807.74,22.7,1
1605076181,0,1816.36,23.2,1
1605076191,1,1807.01,22.7,1
1605076192,0,1815.06,23.2,1
1605076202,1,1806.72,22.7,1
1605076203,0,1816.13,23.2,0
1605076213,1,1806.90,22.7,1
1605076214,0,1815.43,23.2,1
1605076224,1,1806.99,22.7,1
1605076225,0,1816.24,23.2,0
1605076234,1,1806.71,22.7,1
1605076235,0,1815.31,23.2,1
1605076245,1,1807.81,22.7,0
1605076246,0,1815.52,23.2,0
1605076256,1,1807.84,22.7,1
1605076257,0,1816.67,23.2,1
1605076267,1,1806.74,22.7,1
1605076268,0,1816.39,23.1,0
1605076278,1,1806.62,22.7,1
1605076279,0,1815.36,23.1,0
1605076289,1,1807.95,22.7,0
1605076290,0,1815.72,23.1,1
1605076300,1,1806.87,22.7,1
1605076301,0,1815.25,23.1,1
1605076311,1,1807.97,22.7,1
1605076312,0,1815.46,23.1,1
1605076322,1,1806.96,22.7,1
1605076323,0,1816.94,23.1,1
1605076333,1,1806.76,22.7,1
1605076334,0,1816.38,23.1,1
1605076344,1,1807.23,22.7,1
1605076345,0,1815.40,23.1,1
1605076355,1,1807.47,22.7,0
1605076356,0,1815.17,23.1,1
1605076365,1,1806.89,22.7,0
1605076366,0,1815.50,23.1,1
1605076376,1,1807.89,22.7,1
1605076377,0,1815.53,23.1,0
1605076387,1,1806.48,22.7,1
1605076388,0,1816.40,23.1,0
1605076398,1,1807.74,22.7,1
1605076399,0,1815.11,23.1,1
1605076409,1,1806.69,22.7,0
1605076410,0,1816.66,23.1,1
1605076420,1,1806.61,22.7,1
1605076421,0,1816.58,23.1,1
1605076431,1,1808.10,22.7,1
1605076432,0,1816.12,23.1,1
1605076442,1,1806.39,22.7,0
1605076443,0,1816.38,23.1,1
1605076453,1,1807.88,22.7,1
1605076454,0,1816.40,23.1,1
1605076464,1,1807.05,22.7,1
1605076465,0,1816.12,23.1,1
1605076475,1,1806.95,22.7,1
1605076476,0,1816.17,23.1,0
1605076485,1,1808.08,22.7,1
1605076486,0,1816.55,23.0,1
1605076496,1,1806.90,22.7,1
1605076497,0,1815.76,23.0,0
1605076507,1,1807.90,22.7,1
1605076508,0,1815.30,23.0,1
1605076518,1,1807.97,22.7,1
1605076520,1,1809.44,22.7,1
1605076521,0,1817.12,23.0,0
1605076531,1,1807.49,22.7,1
1605076532,0,1814.95,23.0,1
1605076542,1,1806.61,22.7,1
1605076543,0,1816.37,23.0,0
1605076553,1,1806.74,22.7,1
1605076554,0,1815.66,23.0,0
1605076564,1,1807.80,22.7,1
1605076565,0,1815.42,23.0,1
1605076575,1,1807.81,22.7,1
1605076576,0,1814.84,23.0,1
1605076586,1,1807.62,22.6,1
1605076587,0,1815.63,23.0,1
1605076597,1,1807.96,22.6,1
1605076598,0,1815.10,23.0,1
1605076608,1,1807.85,22.6,1
1605076609,0,1815.88,23.0,1
1605076619,1,1806.76,22.6,0
1605076620,0,1815.47,23.0,1
1605076630,1,1807.52,22.6,1
1605076631,0,1816.16,23.0,1
1605076641,1,1806.59,22.6,1
1605076642,0,1816.70,23.0,1
1605076652,1,1807.14,22.6,1
1605076653,0,1816.77,23.0,1
1605076663,1,1807.88,22.6,1
1605076664,0,1815.28,23.0,1
1605076674,1,1807.45,22.6,1
1605076675,0,1815.26,23.0,1
1605076685,1,1807.50,22.6,1
1605076686,0,1816.72,23.0,0
1605076696,1,1806.93,22.6,1
1605076697,0,1815.26,23.0,1
1605076707,1,1807.07,22.6,0
1605076708,0,1815.19,23.0,1
1605076717,1,1806.79,22.6,1
1605076718,0,1816.44,23.0,1
1605076728,1,1806.83,22.6,1
1605076729,0,1816.26,23.0,0
1605076739,1,1808.34,22.6,1
1605076740,0,1816.09,23.0,0
1605076750,1,1807.92,22.6,1
1605076751,0,1815.76,23.0,0
1605076761,1,1808.00,22.6,1
1605076762,0,1816.42,23.0,0
1605076772,1,1808.07,22.6,1
1605076773,0,1816.23,23.0,1
1605076783,1,1808.21,22.6,1
1605076784,0,1815.77,22.9,0
1605076794,1,1806.90,22.6,1
1605076795,0,1815.68,22.9,1
1605076805,1,1808.10,22.6,1
1605076806,0,1816.16,22.9,1
1605076816,1,1807.98,22.6,1
1605076817,0,1815.83,22.9,1
1605076827,1,1806.90,22.6,1
1605076828,0,1815.43,22.9,1
1605076838,1,1807.92,22.6,1
1605076839,0,1815.40,22.9,1
1605076848,1,1806.52,22.6,1
1605076849,0,1815.88,22.9,1
1605076859,1,1808.08,22.6,1
1605076860,0,1815.31,22.9,1
1605076870,1,1806.96,22.6,1
1605076871,0,1815.27,22.9,1
1605076881,1,1807.03,22.6,1
1605076882,0,1815.39,22.9,0
1605076892,1,1807.99,22.6,1
1605076893,0,1815.22,22.9,1
1605076903,1,1807.96,22.6,1
1605076904,0,1815.17,22.9,1
1605076914,1,1807.01,22.6,1
1605076915,0,1815.88,22.9,1
1605076925,1,1806.39,22.6,1
1605076926,0,1815.39,22.9,1
1605076936,1,1806.55,22.6,1
1605076937,0,1815.62,22.9,1
1605076947,1,1807.02,22.6,1
1605076948,0,1816.22,22.9,1
1605076958,1,1808.24,22.6,0
1605076959,0,1816.31,22.9,1
1605076968,1,1806.85,22.6,1
1605076969,0,1815.63,22.9,1
1605076979,1,1807.05,22.6,1
1605076980,0,1815.32,22.9,1
1605076990,1,1807.85,22.6,1
1605076991,0,1815.31,22.9,1
1605077001,1,1807.08,22.6,1
1605077002,0,1816.06,22.9,1
1605077012,1,1807.53,22.6,1
1605077013,0,1816.04,22.9,1
1605077023,1,1806.45,22.6,1
1605077024,0,1815.63,22.9,1
1605077034,1,1806.93,22.6,1
1605077035,0,1816.32,22.9,1
1605077045,1,1806.79,22.6,1
1605077046,0,1815.45,22.9,0
1605077056,1,1806.66,22.6,1
1605077057,0,1815.53,22.8,0
1605077067,1,1808.24,22.6,1
1605077068,0,1816.54,22.8,1
1605077078,1,1806.70,22.6,1
1605077079,0,1815.31,22.8,1
1605077088,1,1806.75,22.6,1
1605077089,0,1816.54,22.8,1
1605077099,1,1807.07,22.6,1
1605077100,0,1814.95,22.8,0
1605077110,1,1808.20,22.6,0
1605077111,0,1815.57,22.8,1
1605077121,1,1807.54,22.6,0
1605077122,0,1815.90,22.8,1
1605077132,1,1807.83,22.6,1
1605077133,0,1816.16,22.8,0
1605077143,1,1807.95,22.6,0
1605077144,0,1815.52,22.8,1
1605077154,1,1806.75,22.6,1
1605077155,0,1816.71,22.8,1
1605077165,1,1807.32,22.6,1
1605077166,0,1815.63,22.8,0
1605077176,1,1806.96,22.6,0
1605077177,0,1815.19,22.8,1
1605077187,1,1807.68,22.6,1
1605077188,0,1816.31,22.8,1
1605077198,1,1806.30,22.5,1
1605077199,0,1816.48,22.8,1
1605077208,1,1807.81,22.5,1
1605077209,0,1816.49,22.8,1
1605077219,1,1807.23,22.5,1
1605077220,0,1815.45,22.8,1
1605077230,1,1807.12,22.5,0
1605077231,0,1816.63,22.8,1
1605077241,1,1806.79,22.5,1
1605077242,0,1816.39,22.8,1
1605077252,1,1808.03,22.5,1
1605077253,0,1815.91,22.8,0
1605077264,0,1815.82,22.8,1
1605077275,1,1808.25,22.5,0
1605077276,0,1815.41,22.8,0
1605077286,1,1806.83,22.5,1
1605077287,0,1815.83,22.8,0
1605077297,1,1806.56,22.5,1
1605077298,0,1816.74,22.8,1
1605077308,1,1808.01,22.5,1
1605077309,0,1816.15,22.8,0
1605077319,1,1808.16,22.5,1
1605077320,0,1815.20,22.8,1
1605077329,1,1807.65,22.5,1
1605077330,0,1816.34,22.8,1
1605077340,1,1806.64,22.5,1
1605077341,0,1816.60,22.8,0
1605077351,1,1807.08,22.5,1
1605077352,0,1815.65,22.8,1
1605077362,1,1807.04,22.5,1
1605077363,0,1816.56,22.8,1
1605077373,1,1806.68,22.5,1
1605077374,0,1816.72,22.8,0
1605077384,1,1806.87,22.5,1
1605077385,0,1815.63,22.8,1
1605077395,1,1807.60,22.5,1
1605077396,0,1816.21,22.8,0
1605077406,1,1808.01,22.5,1
1605077407,0,1816.60,22.8,1
1605077417,1,1806.86,22.5,1
1605077418,0,1815.77,22.8,1
1605077428,1,1808.02,22.5,1
1605077429,0,1816.66,22.8,1
1605077439,1,1806.80,22.5,1
1605077440,0,1816.35,22.7,1
1605077450,1,1807.88,22.5,0
1605077451,0,1816.48,22.7,1
1605077460,1,1807.98,22.5,1
1605077461,0,1815.95,22.7,0
1605077471,1,1808.06,22.5,1
1605077472,0,1816.53,22.7,1
1605077482,1,1807.83,22.5,1
1605077483,0,1815.97,22.7,1
1605077493,1,1807.92,22.5,1
1605077494,0,1815.08,22.7,0
1605077504,1,1807.96,22.5,1
1605077505,0,1816.55,22.7,1
1605077515,1,1806.63,22.5,0
1605077516,0,1815.87,22.7,0
1605077526,1,1807.94,22.5,1
1605077527,0,1816.30,22.7,1
1605077537,1,1808.13,22.5,0
1605077538,0,1815.48,22.7,1
1605077548,1,1807.48,22.5,1
1605077549,0,1816.09,22.7,0
1605077559,1,1806.81,22.5,1
1605077560,0,1815.27,22.7,1
1605077570,1,1806.86,22.5,1
1605077571,0,1816.12,22.7,1
1605077580,1,1808.06,22.5,0
1605077581,0,1816.14,22.7,1
1605077591,1,1808.03,22.5,1
1605077592,0,1815.72,22.7,1
1605077602,1,1807.74,22.5,1
1605077603,0,1816.32,22.7,1
1605077613,1,1806.92,22.5,1
1605077614,0,1815.21,22.7,1
1605077624,1,1807.12,22.5,1
1605077625,0,1816.00,22.7,0
1605077635,1,1806.63,22.5,1
1605077636,0,1816.10,22.7,0
1605077646,1,1808.23,22.5,1
1605077647,0,1816.42,22.7,1
1605077657,1,1808.03,22.5,1
1605077658,0,1815.55,22.7,0
1605077668,1,1807.41,22.5,1
1605077669,0,1816.43,22.7,1
1605077679,1,1806.45,22.5,1
1605077680,0,1815.02,22.7,0
1605077690,1,1807.81,22.5,1
1605077691,0,1816.74,22.7,0
1605077700,1,1806.69,22.5,0
1605077701,0,1816.31,22.7,0
1605077711,1,1806.97,22.5,0
1605077712,0,1815.51,22.7,1
1605077722,1,1806.54,22.5,1
1605077723,0,1816.42,22.7,0
1605077733,1,1806.77,22.5,0
1605077734,0,1815.86,22.7,1
1605077744,1,1807.05,22.5,1
1605077745,0,1816.90,22.7,1
1605077755,1,1806.50,22.5,1
1605077756,0,1815.54,22.7,1
1605077766,1,1806.82,22.5,1
1605077767,0,1815.23,22.7,1
1605077777,1,1807.14,22.5,1
1605077778,0,1815.80,22.7,1
1605077788,1,1807.26,22.5,1
1605077789,0,1815.76,22.7,1
1605077799,1,1807.33,22.5,1
1605077800,0,1815.83,22.7,1
1605077810,1,1807.87,22.4,1
1605077811,0,1816.36,22.7,1
1605077820,1,1807.89,22.4,0
1605077821,0,1815.46,22.7,1
1605077831,1,1807.75,22.4,1
1605077832,0,1816.28,22.7,0
1605077842,1,1808.67,22.4,1
1605077843,0,1816.20,22.7,0
1605077853,1,1807.90,22.4,0
1605077854,0,1815.74,22.6,0
1605077864,1,1808.16,22.4,1
1605077865,0,1815.41,22.6,1
1605077875,1,1807.92,22.4,1
1605077876,0,1815.60,22.6,0
1605077886,1,1806.74,22.4,1
1605077887,0,1816.19,22.6,1
1605077897,1,1807.59,22.4,1
1605077898,0,1815.33,22.6,1
1605077908,1,1807.98,22.4,0
1605077909,0,1816.68,22.6,1
1605077919,1,1806.71,22.4,1
1605077920,0,1815.75,22.6,1
1605077930,1,1807.09,22.4,1
1605077931,0,1816.58,22.6,0
1605077940,1,1807.87,22.4,1
1605077941,0,1815.11,22.6,1
1605077951,1,1806.75,22.4,1
1605077952,0,1816.50,22.6,1
1605077962,1,1806.91,22.4,1
1605077963,0,1816.46,22.6,0
1605077973,1,1806.97,22.4,0
1605077974,0,1816.63,22.6,1
1605077984,1,1806.88,22.4,1
1605077985,0,1816.09,22.6,0
1605077995,1,1807.75,22.4,1
1605077996,0,1815.55,22.6,1
1605078006,1,1806.93,22.4,1
1605078007,0,1816.35,22.6,1
1605078017,1,1806.67,22.4,1
1605078018,0,1816.29,22.6,1
1605078028,1,1807.87,22.4,1
1605078029,0,1815.58,22.6,1
1605078039,1,1807.96,22.4,1
1605078040,0,1816.51,22.6,1
1605078050,1,1806.53,22.4,1
1605078051,0,1815.14,22.6,1
1605078060,1,1807.82,22.4,1
1605078061,0,1815.41,22.6,1
1605078071,1,1806.77,22.4,1
1605078072,0,1815.18,22.6,1
1605078082,1,1807.88,22.4,1
1605078083,0,1816.44,22.6,1
1605078093,1,1807.78,22.4,1
1605078094,0,1815.24,22.6,1
1605078104,1,1807.84,22.4,1
1605078105,0,1816.05,22.6,1
1605078116,0,1815.63,22.6,1
1605078127,1,1807.75,22.4,0
1605078128,0,1816.27,22.6,1
1605078138,1,1808.00,22.4,1
1605078139,0,1816.37,22.6,0
1605078149,1,1807.72,22.4,0
1605078150,0,1816.50,22.6,1
1605078160,1,1806.97,22.4,1
1605078161,0,1816.02,22.6,1
1605078171,1,1807.24,22.4,1
1605078172,0,1815.65,22.6,0
1605078181,1,1807.41,22.4,1
1605078182,0,1815.75,22.6,1
1605078192,1,1806.71,22.4,1
1605078193,0,1815.76,22.6,1
1605078203,1,1806.65,22.4,1
1605078204,0,1815.79,22.6,1
1605078214,1,1806.75,22.4,1
1605078215,0,1816.70,22.6,1
1605078225,1,1806.81,22.4,1
1605078226,0,1815.72,22.6,1
1605078236,1,1807.04,22.4,1
1605078237,0,1816.58,22.6,1
1605078247,1,1808.41,22.4,0
1605078248,0,1816.48,22.6,1
1605078258,1,1808.05,22.4,1
1605078259,0,1816.43,22.6,0
1605078269,1,1808.14,22.4,1
1605078270,0,1816.66,22.6,1
1605078280,1,1806.67,22.4,0
1605078281,0,1816.36,22.6,1
1605078291,1,1807.06,22.4,1
1605078292,0,1815.93,22.6,1
1605078301,1,1808.03,22.4,1
1605078302,0,1816.40,22.6,1
1605078312,1,1806.67,22.4,1
1605078313,0,1816.20,22.6,1
1605078323,1,1807.99,22.4,0
1605078324,0,1815.30,22.6,1
1605078334,1,1807.70,22.4,1
1605078335,0,1815.83,22.6,0
1605078345,1,1807.90,22.4,1
1605078346,0,1815.57,22.6,0
1605078356,1,1807.96,22.4,1
1605078357,0,1815.76,22.6,1
1605078367,1,1808.18,22.4,1
1605078368,0,1815.24,22.6,1
1605078378,1,1807.95,22.4,1
1605078379,0,1815.32,22.6,0
1605078389,1,1806.68,22.4,1
1605078390,0,1815.45,22.6,1
1605078400,1,1808.02,22.4,1
1605078401,0,1815.81,22.6,0
1605078411,1,1806.99,22.4,1
1605078412,0,1816.91,22.6,0
1605078422,1,1806.51,22.4,1
1605078423,0,1816.02,22.6,1
1605078432,1,1808.65,22.4,1
1605078433,0,1815.27,22.6,1
1605078443,1,1807.03,22.4,1
1605078444,0,1816.12,22.5,1
1605078454,1,1806.83,22.4,1
1605078455,0,1815.62,22.5,1
1605078465,1,1806.47,22.4,1
1605078466,0,1815.15,22.5,0
1605078476,1,1807.94,22.4,1
1605078477,0,1816.21,22.5,1
1605078487,1,1806.61,22.4,1
1605078488,0,1815.64,22.5,1
1605078498,1,1806.96,22.4,1
1605078499,0,1816.49,22.5,0
1605078509,1,1807.78,22.4,1
1605078510,0,1816.23,22.5,1
1605078520,1,1808.00,22.4,0
1605078521,0,1816.83,22.5,1
1605078531,1,1808.00,22.4,1
1605078532,0,1815.73,22.5,1
1605078542,1,1806.82,22.4,1
1605078543,0,1815.67,22.5,1
1605078552,1,1806.74,22.4,0
1605078553,0,1815.18,22.5,0
1605078563,1,1806.82,22.4,1
1605078564,0,1816.09,22.5,0
1605078574,1,1806.86,22.4,1
1605078575,0,1815.37,22.5,0
1605078585,1,1806.64,22.4,1
1605078586,0,1816.31,22.5,0
1605078596,1,1806.72,22.4,1
1605078597,0,1816.28,22.5,0
1605078607,1,1806.45,22.4,0
1605078608,0,1816.04,22.5,1
1605078618,1,1806.47,22.4,1
1605078619,0,1815.25,22.5,1
1605078629,1,1808.13,22.4,1
1605078630,0,1816.36,22.5,1
1605078640,1,1806.69,22.4,1
1605078641,0,1815.15,22.5,1
1605078651,1,1807.83,22.4,1
1605078652,0,1815.39,22.5,1
1605078662,1,1808.06,22.3,1
1605078663,0,1816.23,22.5,1
1605078673,1,1806.17,22.3,1
1605078674,0,1815.28,22.5,1
1605078683,1,1807.94,22.3,1
1605078684,0,1815.52,22.5,1
1605078694,1,1808.21,22.3,1
1605078695,0,1816.20,22.5,1
1605078705,1,1806.98,22.3,1
1605078706,0,1815.82,22.5,1
1605078716,1,1806.52,22.3,1
1605078717,0,1816.24,22.5,1
1605078727,1,1806.81,22.3,1
1605078728,0,1815.75,22.5,0
1605078738,1,1807.88,22.3,1
1605078739,0,1815.70,22.5,0
1605078749,1,1807.65,22.3,1
1605078750,0,1815.70,22.5,1
1605078760,1,1806.69,22.3,1
1605078761,0,1815.47,22.5,1
1605078771,1,1807.46,22.3,1
1605078772,0,1816.28,22.5,0
1605078782,1,1807.05,22.3,1
1605078783,0,1815.00,22.5,1
1605078793,1,1806.55,22.3,1
1605078794,0,1816.63,22.5,1
1605078803,1,1807.54,22.3,1
1605078804,0,1815.99,22.5,0
1605078814,1,1807.83,22.3,1
1605078815,0,1815.24,22.5,0
1605078825,1,1808.10,22.3,1
1605078826,0,1815.78,22.5,0
1605078836,1,1807.82,22.3,1
1605078837,0,1816.27,22.5,1
1605078847,1,1806.53,22.3,1
1605078848,0,1815.12,22.5,0
1605078858,1,1806.68,22.3,1
1605078859,0,1815.24,22.5,1
1605078869,1,1808.01,22.3,1
1605078870,0,1816.03,22.5,0
1605078880,1,1806.82,22.3,1
1605078881,0,1815.99,22.5,1
1605078891,1,1807.82,22.3,1
1605078892,0,1815.47,22.5,1
1605078902,1,1808.52,22.3,1
1605078903,0,1816.25,22.5,1
1605078913,1,1806.47,22.3,1
1605078914,0,1815.15,22.5,1
1605078923,1,1806.89,22.3,1
1605078924,0,1816.49,22.5,0
1605078934,1,1806.94,22.3,1
1605078935,0,1816.16,22.5,1
1605078945,1,1807.67,22.3,1
1605078946,0,1815.35,22.5,1
1605078956,1,1807.00,22.3,1
1605078957,0,1815.55,22.5,1
1605078967,1,1808.14,22.3,1
1605078968,0,1816.46,22.5,1
1605078978,1,1807.60,22.3,1
1605078979,0,1816.45,22.5,1
1605078989,1,1807.61,22.3,1
1605078990,0,1816.41,22.5,1
1605079000,1,1806.78,22.3,1
1605079001,0,1816.51,22.5,0
1605079011,1,1807.66,22.3,1
1605079012,0,1815.49,22.5,1
1605079022,1,1806.49,22.3,1
1605079023,0,1816.93,22.5,1
1605079033,1,1806.70,22.3,1
1605079034,0,1815.06,22.5,1
1605079043,1,1806.89,22.3,1
1605079044,0,1816.30,22.5,0
1605079054,1,1806.85,22.3,1
1605079055,0,1815.09,22.5,0
1605079065,1,1807.02,22.3,1
1605079066,0,1815.80,22.5,0
1605079076,1,1807.66,22.3,1
1605079077,0,1816.23,22.5,1
1605079087,1,1808.14,22.3,1
1605079088,0,1816.61,22.5,0
1605079098,1,1806.85,22.3,1
1605079099,0,1815.20,22.5,1
1605079109,1,1808.38,22.3,1
1605079110,0,1815.46,22.5,1
1605079120,1,1806.65,22.3,1
1605079121,0,1815.86,22.5,1
1605079131,1,1808.46,22.3,1
1605079132,0,1815.82,22.5,1
1605079142,1,1807.05,22.3,1
1605079143,0,1816.31,22.5,1
1605079153,1,1808.39,22.3,1
1605079154,0,1816.42,22.5,0
1605079163,1,1807.87,22.3,1
1605079164,0,1815.52,22.5,1
1605079174,1,1807.03,22.3,0
1605079175,0,1816.11,22.4,0
1605079185,1,1807.71,22.3,1
1605079186,0,1816.34,22.4,0
1605079196,1,1806.47,22.3,1
1605079197,0,1815.64,22.4,0
1605079207,1,1807.47,22.3,1
1605079208,0,1816.53,22.4,1
1605079218,1,1806.50,22.3,0
1605079219,0,1816.48,22.4,0
1605079229,1,1808.53,22.3,1
1605079231,1,1809.00,22.3,0
1605079232,0,1817.54,22.4,0
1605079242,1,1807.10,22.3,1
1605079243,0,1816.24,22.4,1
1605079253,1,1807.96,22.3,1
